customerid,churn,age,gender,tenure,numofproducts,estimatedsalary
789678483,0,50,Female,37,1,40000
793630083,1,39,Male,33,1,120000
756306183,0,42,Female,35,2,40000
736893108,0,33,Female,26,2,40000
712900308,1,44,Female,34,4,40000
798045708,0,42,Female,36,2,50000
715657833,0,52,Female,41,2,40000
712111608,0,59,Female,54,1,40000
711792783,0,45,Female,26,1,50000
716067333,0,61,Male,36,2,0
780660183,1,43,Female,32,2,40000
720761208,1,59,Male,47,2,120000
788794758,1,46,Male,28,2,50000
711150333,1,40,Female,31,5,40000
714418158,0,63,Female,56,2,40000
713634108,0,45,Female,36,1,0
717231558,0,49,Female,43,2,40000
711589758,0,42,Male,32,1,70000
787481208,0,46,Female,34,1,40000
715516458,1,42,Female,36,5,50000
714998508,0,53,Male,36,2,120000
713328108,0,60,Female,36,2,40000
716229108,0,55,Female,46,2,40000
820925433,0,50,Female,45,2,40000
816129258,0,34,Female,29,2,40000
808903308,1,54,Female,49,4,50000
713809833,0,42,Female,32,2,0
713542008,0,48,Female,37,1,40000
717385083,0,46,Male,35,2,120000
708652908,0,47,Female,36,1,40000
715644633,0,42,Female,34,1,50000
708761733,0,52,Female,36,2,0
714600258,0,45,Male,36,1,70000
823566408,0,44,Female,40,2,40000
713373708,1,54,Female,36,2,40000
708307533,0,42,Male,30,1,70000
820085808,0,54,Female,49,1,40000
716685033,0,38,Female,19,1,50000
713063958,0,51,Male,39,1,100000
708371733,0,41,Female,15,1,40000
780277458,0,52,Female,38,2,40000
797232183,0,42,Female,36,2,40000
720789933,0,46,Female,32,2,0
808281483,0,46,Female,41,2,40000
712968708,0,55,Female,47,2,50000
711263058,0,29,Female,36,1,40000
788813658,0,62,Female,45,2,0
721444758,0,47,Female,36,1,40000
711448983,1,47,Female,34,2,40000
712664658,1,35,Female,30,2,40000
714237033,1,42,Female,36,6,0
718370733,0,48,Female,35,2,0
713726958,1,40,Female,21,5,40000
794160408,0,46,Female,40,1,0
716009883,0,41,Female,28,1,50000
711873033,1,35,Female,29,4,0
712715208,1,52,Male,44,1,100000
778899708,1,56,Female,37,2,50000
771865908,1,48,Female,37,4,0
716273133,0,41,Female,36,2,40000
709927458,0,38,Male,20,1,50000
715162608,1,48,Female,41,4,40000
719862258,0,38,Female,28,2,0
788719533,0,53,Male,34,1,100000
715566408,0,45,Female,36,1,40000
717359208,0,57,Female,47,2,40000
721410858,0,54,Female,36,1,40000
779420583,0,45,Female,33,2,40000
714222183,0,38,Female,36,1,50000
709079883,1,45,Female,36,5,40000
721406658,1,32,Female,36,6,40000
713782608,0,46,Female,36,1,50000
720236433,0,41,Male,22,1,100000
785106933,0,51,Female,45,2,0
716673258,0,60,Female,36,1,40000
708341958,0,31,Female,21,2,40000
797150733,1,44,Male,38,5,50000
718279983,0,49,Female,36,1,0
718548558,0,53,Female,42,1,40000
780360558,0,33,Female,20,2,40000
715012833,0,46,Female,36,1,40000
772388508,0,43,Female,32,2,0
788199858,0,42,Female,34,1,0
769578108,0,40,Male,26,2,70000
719843958,0,46,Male,34,2,120000
767197983,0,52,Female,45,1,40000
711874833,0,45,Male,37,1,50000
714930333,1,39,Male,30,2,100000
720989133,0,41,Female,36,2,40000
720893958,0,49,Female,36,1,40000
769709058,0,60,Male,54,1,70000
711005583,0,37,Male,24,1,100000
826548708,0,50,Male,46,2,100000
711093408,0,46,Female,33,2,40000
712831908,0,59,Female,49,2,50000
780222408,0,49,Female,36,1,40000
714181008,0,35,Female,36,1,40000
772346358,0,52,Female,41,2,40000
717489033,1,27,Female,18,6,40000
710969433,0,41,Female,31,2,40000
715807383,0,45,Female,36,1,50000
711807333,0,37,Female,26,1,40000
816086508,0,47,Female,42,1,40000
714424533,1,41,Female,36,6,40000
779536233,0,47,Female,30,1,50000
710794983,0,41,Female,32,2,0
779890833,0,51,Female,36,2,40000
779837808,0,53,Female,37,1,50000
713748708,1,46,Female,37,1,40000
709123908,0,43,Female,36,2,50000
816476658,1,54,Female,49,2,0
743800833,0,53,Female,46,2,50000
806415183,0,51,Female,46,1,0
794054058,0,50,Female,44,1,40000
771907158,0,54,Male,42,1,120000
815789883,0,46,Female,41,1,40000
712177908,0,50,Female,36,1,40000
711234783,1,44,Female,28,5,40000
793379058,0,48,Female,42,2,40000
720480183,0,45,Female,34,1,40000
712974558,0,56,Female,43,1,40000
717409533,1,36,Female,26,1,40000
712200033,0,44,Female,36,1,40000
713563383,0,50,Female,36,1,40000
802795608,0,54,Female,48,1,40000
787452333,1,39,Female,25,2,40000
709520058,1,53,Male,38,4,120000
819690933,0,56,Male,51,2,100000
820694133,1,60,Female,55,4,0
711800658,1,42,Female,36,2,40000
717722958,0,43,Male,36,1,100000
712279683,1,44,Male,36,2,70000
716606733,0,33,Female,18,2,50000
716060358,0,53,Female,45,2,50000
709158333,0,44,Male,28,2,70000
721113333,0,54,Female,36,1,40000
712620858,0,34,Female,36,1,0
712855683,0,50,Female,36,1,40000
715463133,0,40,Male,31,1,120000
716551533,0,47,Female,36,2,0
771220758,0,40,Female,27,1,0
709920258,0,41,Female,28,1,50000
708959583,0,47,Male,39,1,70000
712510833,0,44,Male,30,2,50000
710840433,0,34,Male,20,2,50000
712853358,1,39,Female,36,2,40000
788502858,0,58,Male,51,2,100000
721139808,0,42,Female,36,1,40000
711375558,0,48,Female,34,2,50000
713798958,0,38,Female,36,2,40000
709362033,1,52,Female,42,1,40000
719860308,1,42,Female,36,2,40000
714443058,1,43,Female,28,5,40000
716315508,1,37,Female,36,2,50000
717651333,0,55,Female,43,1,40000
798489258,0,59,Female,53,1,0
710742408,0,53,Female,43,2,40000
812089383,0,41,Male,36,1,100000
711968358,0,55,Female,44,1,40000
794227308,0,56,Male,50,1,100000
719845908,0,52,Female,36,2,40000
716851908,0,58,Female,47,1,50000
720599658,0,49,Male,36,2,50000
720401658,1,53,Female,34,5,40000
827442858,0,56,Male,52,2,100000
779034708,0,60,Female,41,1,0
718806783,1,46,Female,36,2,0
714484008,1,49,Female,31,4,40000
719176308,1,43,Male,32,6,100000
769662033,0,45,Female,29,2,40000
721020858,0,34,Female,20,2,0
714630858,1,36,Female,36,2,40000
710838108,0,45,Male,36,1,100000
712662783,1,43,Female,36,1,0
713160258,0,54,Female,44,1,40000
778163508,0,37,Female,27,2,0
713785608,0,49,Female,40,1,40000
779905008,1,54,Female,38,2,50000
789491058,0,43,Female,34,2,40000
793736958,0,49,Male,43,1,120000
720961383,1,47,Female,36,2,0
714202008,1,53,Female,36,6,40000
721479108,0,52,Male,41,1,120000
715549158,0,29,Female,36,2,40000
710308983,0,50,Female,39,1,40000
710981583,0,44,Female,36,2,50000
712704933,1,49,Female,43,4,50000
716165508,0,51,Male,40,2,70000
710630583,0,47,Male,39,2,70000
709571958,0,58,Female,47,1,40000
790115358,0,39,Female,32,2,40000
715904433,1,42,Female,34,1,50000
709078908,0,48,Female,32,1,40000
717541308,0,61,Female,45,2,40000
779916408,0,39,Female,23,1,0
714979383,0,56,Male,46,1,70000
711691608,1,46,Female,36,2,40000
788930358,0,42,Female,28,2,50000
716351208,0,48,Female,38,1,40000
708266883,1,34,Female,36,1,40000
718858683,0,42,Female,36,2,40000
771617883,0,54,Female,42,1,50000
718001508,0,41,Female,29,1,40000
708995283,0,50,Female,36,1,0
721173183,0,57,Female,43,2,0
711102858,1,48,Female,36,4,0
711722808,1,51,Female,44,5,40000
787466808,0,35,Female,22,2,40000
716116383,0,45,Female,36,1,40000
713257083,0,46,Female,36,1,50000
772661808,0,56,Male,46,2,120000
713382558,0,57,Female,42,1,40000
717596883,0,58,Female,39,4,50000
712993008,0,58,Female,48,4,40000
824763783,0,59,Female,55,2,40000
771730758,0,51,Female,39,4,0
780265458,0,56,Female,42,4,40000
714256758,0,50,Male,36,3,70000
710292333,1,44,Female,36,3,0
712171158,0,42,Female,30,6,40000
787339158,1,56,Male,50,3,100000
788782008,0,49,Female,30,4,40000
714848958,1,47,Female,37,6,40000
714987633,0,42,Male,36,2,70000
717684858,0,50,Male,38,6,120000
767376483,0,27,Female,20,5,40000
709901058,0,38,Male,30,2,50000
823149483,0,52,Female,48,1,50000
780073158,0,59,Male,44,2,40000
779998083,0,33,Male,23,1,50000
713144208,1,51,Female,42,1,0
771594783,1,56,Female,44,2,0
816613158,0,48,Female,43,2,40000
770774133,0,53,Male,39,1,100000
712300683,0,41,Female,32,2,40000
714536208,0,50,Female,36,1,40000
784880958,0,34,Female,28,2,50000
713784558,0,59,Female,36,1,50000
719305608,1,57,Female,36,4,40000
720190083,1,56,Female,39,1,40000
708323208,1,49,Female,36,4,40000
781183233,0,44,Female,25,2,40000
718825908,0,60,Female,47,1,0
716963283,1,47,Female,38,2,40000
714924483,0,60,Female,46,2,40000
779922183,0,52,Female,36,2,40000
719449533,1,49,Female,38,1,50000
712559058,0,54,Male,45,1,100000
717853233,0,41,Male,31,1,100000
790069233,0,45,Female,37,2,40000
794576058,0,42,Male,26,1,100000
779877858,0,53,Female,37,2,40000
772334133,0,53,Female,42,2,0
714139308,0,53,Male,42,2,70000
806634783,0,38,Female,33,1,40000
720101658,0,26,Female,19,2,40000
719925483,0,46,Male,36,2,100000
719572833,0,57,Female,46,2,50000
720729108,0,32,Female,17,1,40000
819214233,0,43,Female,38,2,40000
718896108,0,48,Female,36,2,40000
713723433,0,52,Female,44,1,40000
708514383,0,38,Female,29,2,0
716961033,0,48,Female,40,1,40000
778819083,1,41,Female,33,1,50000
714773508,1,54,Female,46,6,50000
814181433,0,46,Male,41,1,50000
711984633,0,36,Female,27,1,40000
710662158,0,41,Male,34,1,120000
711356733,0,45,Female,36,2,40000
711456108,1,46,Female,39,5,50000
780727833,0,51,Female,41,1,40000
771471708,0,44,Female,32,2,40000
714320358,0,38,Female,33,2,40000
720700008,0,50,Female,36,1,40000
713027058,1,46,Female,36,2,40000
778228458,0,52,Female,42,2,40000
781137783,1,40,Male,33,1,40000
719821908,1,38,Female,16,2,40000
720537633,0,44,Female,36,2,40000
712378983,1,54,Male,47,5,100000
763681908,0,34,Female,27,1,40000
721164483,0,46,Female,34,2,50000
715447008,0,50,Female,36,2,40000
769676358,0,38,Male,32,1,70000
710487033,0,44,Female,28,2,50000
714197133,1,51,Female,36,2,50000
718488783,0,40,Male,30,2,50000
715663458,0,51,Female,39,2,40000
717865008,0,51,Female,36,2,50000
771400608,0,56,Female,44,2,0
708148158,0,39,Female,21,2,0
720589008,0,47,Female,38,1,0
784795083,0,31,Female,25,2,40000
809844108,0,48,Male,43,2,70000
711521958,0,51,Female,36,2,40000
711833508,0,47,Male,27,2,50000
713146683,0,35,Female,36,2,0
716968683,0,46,Female,38,2,0
716279508,1,48,Male,41,2,100000
771336783,0,51,Female,38,1,40000
717502083,1,41,Male,28,4,120000
714843483,0,57,Female,48,1,0
709745508,1,58,Female,47,1,50000
711382458,1,43,Male,38,2,70000
712190358,0,48,Female,29,1,40000
788805858,0,49,Male,31,2,50000
709102458,1,47,Male,36,4,100000
712533708,0,43,Male,36,2,100000
720326733,0,55,Male,47,2,120000
713605908,0,49,Male,37,1,120000
711598533,0,43,Male,36,1,70000
795855258,0,48,Female,42,2,40000
826783233,0,57,Female,53,1,40000
789228108,0,56,Female,45,2,0
785230083,0,50,Male,44,1,70000
807946833,1,44,Female,39,6,40000
711011508,0,43,Female,35,1,40000
718632933,0,58,Female,46,1,40000
717284133,0,53,Female,41,1,40000
711701058,0,48,Female,36,2,40000
712228458,0,50,Male,32,2,120000
717146208,1,59,Female,51,1,40000
719028783,0,42,Female,29,2,40000
713274183,0,45,Female,35,1,40000
789218433,0,33,Female,22,2,50000
790139583,0,39,Female,32,2,40000
720218658,0,40,Female,26,2,0
747074058,0,47,Female,40,1,0
719170683,0,38,Male,29,2,100000
708753633,0,45,Female,32,2,50000
710780883,0,48,Female,38,1,50000
785237958,1,45,Male,39,2,70000
711333933,0,56,Female,36,2,50000
710797833,0,50,Female,30,1,40000
720154533,0,53,Female,39,2,40000
719123958,1,40,Male,27,2,70000
780942633,0,49,Male,32,2,0
720034983,0,26,Male,13,2,40000
717307158,0,48,Female,36,2,40000
708876183,0,51,Male,43,2,70000
712660308,1,44,Female,36,2,40000
715958583,0,56,Female,43,1,40000
771546708,0,46,Female,34,2,40000
711252258,0,54,Female,36,1,40000
772585008,0,48,Female,38,2,0
751143858,0,59,Female,52,2,0
708824958,0,50,Female,42,2,40000
819612933,0,52,Male,47,1,100000
712804383,0,56,Female,38,1,40000
790149483,0,42,Male,35,2,50000
712121508,0,43,Male,30,1,70000
778853358,0,59,Female,40,1,40000
716512383,0,39,Female,36,1,40000
823548858,1,53,Female,49,5,0
712144158,1,53,Female,48,6,40000
824560758,1,35,Female,31,1,40000
757710783,1,36,Female,29,4,40000
713081583,0,51,Female,32,2,40000
710481333,1,50,Female,36,5,40000
721060083,0,42,Female,27,1,0
713759583,0,54,Female,36,1,40000
717547383,0,43,Female,32,2,40000
711683358,1,46,Female,41,2,40000
710044308,0,40,Female,27,2,50000
713101383,0,44,Female,36,1,50000
757685733,0,43,Female,36,1,40000
717823383,0,56,Male,47,1,70000
796029483,0,49,Female,43,2,40000
710099358,0,60,Female,36,2,50000
713872008,0,49,Female,42,1,40000
788802483,0,47,Female,29,2,40000
817988433,0,56,Male,51,2,70000
823554783,0,44,Female,40,2,0
710643183,0,42,Female,23,2,40000
779859558,1,54,Female,38,2,40000
798238008,0,36,Female,30,2,40000
811974483,0,56,Male,51,1,50000
778471758,0,52,Female,37,1,40000
718513233,0,59,Male,48,1,120000
718147233,0,44,Female,31,2,50000
713700258,0,55,Female,42,1,0
780670083,1,39,Female,28,1,50000
711438033,0,57,Female,45,1,40000
712253058,0,48,Female,40,1,40000
713519508,0,47,Male,36,1,70000
789992733,0,50,Female,42,1,40000
710110683,0,52,Male,36,1,70000
720260433,0,46,Female,34,2,50000
714148758,0,34,Female,27,2,40000
715522233,0,45,Female,27,1,40000
712790358,1,39,Female,30,6,0
714943233,0,49,Male,31,2,50000
789579033,0,43,Male,36,2,50000
708952758,0,41,Female,35,2,40000
721374033,0,53,Female,39,2,50000
808891983,0,42,Female,37,2,40000
794516508,0,43,Female,24,2,40000
714032883,0,45,Male,36,1,50000
778722033,0,44,Female,28,2,40000
823578483,0,44,Female,40,2,40000
715148658,0,51,Female,43,1,40000
709669533,0,38,Female,30,2,40000
787467858,0,43,Male,30,1,100000
708671733,0,48,Male,36,2,70000
709790058,0,53,Male,40,1,120000
712714008,0,39,Female,28,2,50000
715191258,0,47,Female,41,1,0
757722708,0,42,Male,35,1,70000
718086783,0,50,Male,36,2,120000
815253708,0,46,Female,41,1,40000
715083633,0,33,Female,23,2,40000
792098883,0,37,Male,31,2,120000
711873858,0,43,Male,35,2,70000
713931258,1,56,Female,45,2,40000
787591008,0,42,Male,34,2,70000
801518958,0,56,Female,50,2,0
713068833,0,44,Female,32,2,40000
710566533,0,40,Male,27,1,70000
789151983,0,43,Female,31,2,50000
766673433,0,45,Male,38,2,100000
807589908,0,47,Female,42,1,40000
708190158,1,38,Female,26,2,40000
784895358,1,49,Female,43,5,40000
710090133,0,62,Female,51,1,40000
799242033,0,45,Male,39,2,100000
719377383,0,40,Male,28,1,70000
710371683,0,51,Male,36,2,70000
719926683,0,41,Male,33,2,70000
793597833,0,49,Female,43,1,40000
713739708,0,61,Male,53,1,70000
709389558,0,33,Female,36,1,40000
811907583,0,45,Female,40,1,0
709087983,0,35,Female,27,2,40000
712774908,0,41,Female,29,2,40000
820639908,0,48,Female,44,1,0
713497983,0,49,Male,36,1,70000
713489358,0,52,Female,40,2,40000
711381183,0,51,Female,36,2,50000
814989933,0,45,Female,40,1,40000
711847833,0,42,Female,32,2,40000
772837083,0,41,Male,32,2,120000
713652783,0,30,Female,36,1,40000
719202708,0,54,Female,36,2,40000
714566133,0,60,Female,36,1,40000
717553683,0,52,Female,36,1,40000
814987983,0,37,Female,32,2,50000
789588933,0,44,Male,37,1,70000
714317058,0,52,Male,36,2,70000
772271508,1,46,Female,35,2,0
716366208,0,45,Female,36,2,0
710971908,0,43,Male,31,2,70000
711412533,1,40,Female,35,6,40000
720593583,0,39,Female,32,1,40000
720165258,0,44,Female,29,2,40000
716147658,0,49,Female,40,2,0
778436283,0,41,Male,21,2,40000
711492258,0,50,Male,45,2,70000
771106458,0,54,Female,41,1,40000
713183508,0,39,Female,36,1,0
710832108,0,52,Female,44,2,50000
719940483,0,51,Female,43,2,50000
715207458,0,46,Female,39,2,40000
716839983,0,48,Male,36,2,120000
781073733,0,50,Male,41,1,120000
757594083,0,52,Female,45,2,0
764496708,0,54,Female,47,2,0
714080433,0,40,Female,36,2,50000
757675158,0,47,Female,40,2,50000
715361433,0,53,Female,36,2,40000
778191933,1,45,Male,35,2,120000
718792758,0,35,Female,25,2,0
709738008,0,48,Female,36,1,50000
799020258,0,44,Male,38,2,70000
718152333,1,41,Female,36,2,0
716324583,0,42,Female,36,1,0
720887058,0,51,Female,35,1,0
714825408,0,45,Female,36,2,50000
788620083,0,50,Female,41,2,40000
719490108,0,54,Female,36,1,40000
709044183,0,47,Female,27,1,0
756944133,0,52,Female,45,1,40000
785285883,1,49,Female,43,6,40000
779770683,0,47,Female,36,2,50000
718510983,0,54,Female,41,1,50000
710322033,0,52,Female,44,1,40000
710560008,0,46,Female,33,1,40000
711298458,1,39,Female,26,5,40000
789164283,0,55,Female,44,1,40000
715773783,1,44,Female,35,2,50000
779158533,0,43,Female,25,2,40000
720463833,0,42,Male,36,1,70000
712747758,1,50,Female,36,2,40000
771067308,0,38,Female,25,1,50000
750995508,1,41,Male,32,1,70000
716171358,0,51,Male,36,2,50000
794637333,0,44,Female,25,2,40000
718437033,1,46,Male,30,4,70000
718492908,0,38,Female,36,1,40000
716033508,0,46,Male,34,1,70000
717603858,0,54,Male,42,1,50000
714741933,0,42,Male,32,1,70000
716558283,0,30,Female,36,2,40000
719022558,0,49,Female,38,1,40000
717334233,0,54,Female,43,1,50000
709222008,1,41,Male,32,1,100000
719192808,0,51,Male,36,2,120000
719281533,0,37,Female,27,2,40000
710877108,0,44,Female,32,1,40000
714155283,0,46,Female,36,2,0
771214083,0,45,Male,32,1,70000
770581983,0,55,Female,41,1,50000
718742808,1,55,Female,46,2,50000
710257683,0,50,Male,33,1,120000
721426383,1,36,Female,36,4,40000
721041483,1,45,Male,37,1,70000
719922558,0,45,Female,33,2,50000
715072533,0,41,Female,36,2,50000
716214108,0,44,Male,36,1,70000
772216833,0,47,Female,36,1,40000
708553008,0,38,Female,36,1,50000
778880358,0,49,Female,30,1,50000
720258183,0,39,Female,25,2,50000
720689583,0,50,Female,40,1,50000
758168133,0,50,Female,43,2,50000
716322783,0,47,Female,37,2,40000
711118083,0,54,Female,43,1,40000
709591533,0,46,Female,38,1,40000
794556333,0,43,Female,27,1,0
771630783,0,42,Female,30,1,0
708672708,0,49,Male,31,2,100000
715590258,0,45,Female,36,1,50000
714241083,0,49,Female,39,1,0
708416433,1,41,Female,36,4,40000
779183958,1,45,Female,33,1,40000
709061658,0,44,Female,31,2,40000
717384183,0,58,Female,53,1,40000
778921908,0,42,Male,23,2,70000
714745608,0,51,Female,33,2,40000
709200633,0,55,Female,49,1,0
714714558,0,37,Female,27,1,50000
801363633,0,60,Female,54,1,0
778847808,0,42,Female,23,1,50000
713015433,0,50,Female,36,2,40000
711666708,1,52,Female,39,1,0
809631483,0,42,Male,37,1,100000
808967883,0,48,Female,43,1,40000
710532258,0,48,Female,36,1,40000
812235108,0,44,Female,39,2,40000
817293258,0,44,Female,27,1,50000
714695883,0,45,Female,36,1,40000
738062658,0,57,Male,50,2,100000
709518858,0,50,Female,38,1,40000
819634233,1,46,Female,40,5,40000
711272058,0,40,Female,28,1,0
716262708,0,51,Female,36,1,40000
708928008,0,34,Female,36,2,50000
765755283,0,48,Female,41,1,0
711922158,0,57,Female,45,1,40000
773177358,0,48,Female,41,1,0
779638983,0,47,Female,30,2,40000
708723858,0,48,Female,37,1,40000
712184133,0,41,Female,24,2,40000
709948233,0,47,Female,35,1,0
709415583,0,37,Female,21,1,40000
714005508,0,45,Female,36,2,0
712407033,0,26,Female,13,1,0
716333283,0,58,Female,52,1,40000
715534083,0,46,Female,33,2,0
789492558,0,49,Female,40,1,40000
770929383,0,41,Male,28,2,70000
708890133,0,46,Female,35,2,0
788595183,0,42,Male,36,1,50000
713167383,0,57,Female,46,1,40000
717704433,0,48,Female,37,1,0
718590183,0,58,Female,47,1,40000
719019483,0,46,Female,36,2,40000
710401458,0,53,Male,40,2,100000
720783558,0,58,Female,48,2,0
772364358,0,54,Female,44,1,40000
719868183,1,42,Female,30,5,50000
709388058,0,43,Female,34,2,40000
717004533,0,35,Female,36,2,40000
714969183,0,46,Female,36,2,40000
720837708,0,42,Female,28,1,40000
759947433,0,53,Male,46,1,120000
767404083,1,52,Male,45,2,70000
781926633,0,48,Male,42,1,50000
772127508,1,31,Female,20,6,40000
720518283,0,50,Male,36,1,70000
715380483,0,54,Female,49,2,40000
789296133,0,35,Female,24,1,0
711029358,0,41,Female,36,2,40000
712615008,0,46,Male,34,1,120000
816826008,0,41,Male,36,1,40000
715488483,0,49,Female,36,1,40000
717759783,0,47,Female,34,1,0
796083783,1,55,Female,49,1,0
709925733,0,32,Female,22,1,40000
715309083,0,50,Female,36,2,40000
778441533,1,45,Female,26,6,0
715891533,0,45,Female,33,1,40000
788848458,0,40,Female,24,1,50000
708399858,0,45,Female,35,2,40000
711944733,0,45,Female,36,1,40000
712683633,1,32,Female,36,5,40000
785487783,0,59,Female,53,2,50000
718951683,0,48,Female,35,2,40000
718329183,0,57,Female,47,1,50000
788960658,0,42,Female,28,1,40000
713120433,0,55,Female,42,2,50000
720980958,0,43,Female,30,1,40000
709606158,0,37,Female,31,1,40000
714168183,0,48,Female,38,1,0
712524858,0,34,Male,28,1,40000
815072283,0,50,Female,45,1,40000
715980258,0,36,Female,25,1,40000
788715483,0,44,Female,28,2,40000
809276808,0,47,Male,42,1,100000
708885558,1,56,Female,48,1,40000
789373683,0,45,Female,35,1,40000
714216858,0,35,Female,36,2,0
719150658,1,51,Female,34,2,0
712302783,0,38,Female,25,2,40000
799717458,0,42,Female,36,2,40000
716354883,1,59,Female,49,2,0
719601708,0,45,Male,35,1,70000
720150858,1,34,Male,25,6,100000
824915208,0,44,Female,40,2,0
798777708,0,54,Female,48,2,50000
805229133,0,46,Male,41,1,100000
716365233,0,53,Female,36,1,40000
796544133,0,54,Male,48,1,120000
778143183,0,47,Male,40,2,70000
717011958,0,43,Female,23,2,50000
778264008,0,41,Female,32,2,50000
789507408,0,48,Female,40,2,0
788842008,0,50,Female,34,2,40000
714742758,0,42,Female,24,2,40000
717742908,0,44,Male,36,1,50000
712874433,0,45,Male,36,2,40000
711092658,1,39,Female,26,2,0
720299283,0,46,Male,33,2,70000
719237058,0,39,Male,36,2,70000
719671383,0,40,Female,30,2,40000
788290383,0,43,Male,35,2,50000
779701983,0,49,Female,32,1,50000
779247483,1,46,Female,28,5,0
767093133,0,52,Female,45,2,0
717979008,0,48,Female,37,2,40000
712132383,0,44,Male,34,2,100000
772306383,1,57,Female,43,5,40000
714469008,0,40,Female,29,1,50000
812446158,0,54,Female,49,2,40000
779401233,0,47,Female,36,1,50000
784994883,0,26,Female,20,2,40000
721080183,0,33,Female,20,2,50000
712572858,0,38,Male,29,2,100000
719759733,1,59,Female,52,2,50000
780371433,0,35,Female,25,2,0
822170733,1,45,Female,41,6,40000
708224133,0,61,Male,49,1,50000
719299533,1,55,Female,36,2,40000
780633483,0,58,Female,47,2,50000
771356508,0,41,Female,28,2,40000
823629333,0,42,Male,38,1,50000
712961658,0,45,Female,32,1,40000
710464683,0,45,Female,32,2,40000
716688183,1,51,Female,43,4,40000
789082758,0,40,Female,28,1,40000
709140858,0,57,Female,47,1,40000
822127008,0,50,Female,46,2,0
720496158,0,53,Male,42,1,70000
774588633,0,45,Female,39,2,40000
788465583,0,42,Female,35,2,50000
741517458,1,49,Female,42,2,40000
709935708,0,55,Female,43,2,50000
721112508,0,48,Female,40,2,40000
720734583,0,44,Female,32,1,40000
772286658,1,63,Male,52,6,70000
807149058,0,48,Female,43,1,40000
771045708,1,41,Female,28,2,40000
711733308,0,45,Female,36,2,40000
710518308,0,54,Female,35,1,40000
716586408,0,48,Female,36,1,40000
713152383,0,40,Female,27,1,40000
771935283,0,47,Female,36,1,50000
720460083,1,45,Female,27,1,0
825838908,0,39,Female,35,1,40000
709082808,0,53,Female,36,2,40000
710937783,0,53,Female,40,1,50000
789540108,0,29,Female,21,2,40000
709824633,0,44,Female,35,2,40000
717874533,1,46,Male,36,5,50000
712571883,0,40,Male,36,1,40000
716926758,0,40,Female,27,2,40000
716181858,0,42,Female,29,1,50000
779613933,0,38,Female,27,1,40000
712136058,1,54,Female,36,1,0
709678608,0,49,Male,36,2,100000
714276408,1,52,Female,36,2,50000
719953383,0,38,Female,27,2,40000
718795083,0,44,Female,26,2,0
720503508,0,44,Female,37,1,40000
770762133,0,52,Female,38,2,0
713555133,1,56,Female,44,4,40000
711232608,1,47,Female,36,2,40000
780322908,0,52,Female,38,1,40000
708207783,0,50,Female,42,1,40000
719590458,1,44,Female,36,6,40000
778679883,0,39,Male,19,1,70000
780230208,0,53,Male,40,2,50000
827703258,0,42,Male,38,2,70000
807379833,1,48,Male,43,2,50000
711178383,0,47,Male,35,1,100000
712203333,0,51,Male,39,1,100000
709261383,0,56,Female,36,2,50000
715829358,0,33,Female,26,1,50000
713213133,0,36,Male,36,2,50000
778860783,1,57,Male,38,1,120000
779442783,0,39,Female,21,1,40000
780008358,1,59,Male,48,2,70000
721274208,1,41,Female,36,4,40000
714076683,1,29,Female,19,2,40000
788791383,0,39,Female,21,1,50000
709459608,0,47,Female,36,1,50000
711560058,0,49,Male,36,2,70000
717657333,0,43,Female,36,1,40000
812218908,1,46,Female,36,2,40000
787482033,1,60,Male,48,1,100000
779141658,0,48,Male,33,1,100000
813810333,1,50,Male,45,6,70000
789613083,0,47,Male,41,2,70000
794540883,0,56,Female,38,1,50000
811889808,0,43,Male,38,3,100000
720509433,0,51,Female,31,2,40000
715091208,0,42,Male,36,2,100000
719269308,0,49,Female,36,3,40000
718200333,0,47,Female,41,3,40000
713487633,0,44,Male,32,3,100000
789363408,0,44,Male,34,3,120000
713916708,0,53,Male,43,3,120000
823833483,0,41,Male,37,3,50000
717756258,0,49,Male,38,3,120000
712879158,0,49,Male,36,2,70000
709474683,0,42,Female,13,3,40000
772313358,0,50,Male,39,3,100000
711856683,0,51,Male,36,2,50000
718530258,0,52,Female,36,3,40000
716288208,0,48,Male,36,2,70000
718712583,0,44,Male,33,3,100000
806432433,0,40,Female,35,2,50000
720074583,0,42,Male,36,2,100000
768848658,0,43,Female,37,2,0
709895508,0,42,Male,36,2,40000
711542358,0,42,Female,36,2,40000
718773333,0,51,Female,40,3,40000
816832383,0,61,Female,56,3,40000
714042108,0,59,Male,36,3,50000
714664683,0,46,Female,37,3,40000
713894358,0,51,Male,46,2,100000
715436883,0,48,Female,36,2,40000
715260558,0,44,Female,36,3,50000
713664258,0,56,Male,48,2,50000
713364783,0,42,Female,28,3,40000
718078008,0,40,Male,36,3,70000
798546408,0,61,Female,55,2,40000
779018508,0,45,Male,35,2,100000
802668333,1,49,Male,43,2,100000
718320933,0,47,Male,36,2,70000
789016983,0,45,Female,32,2,40000
713907633,0,43,Male,36,2,70000
708474333,0,42,Male,29,3,70000
778894233,0,42,Male,23,3,100000
717244683,0,43,Female,36,3,0
711410958,0,40,Male,28,2,70000
799711833,0,50,Female,44,2,0
714047733,0,53,Female,45,2,50000
710061783,1,49,Male,40,6,50000
711082908,0,44,Male,31,3,100000
721190358,0,49,Male,29,2,100000
712760208,0,42,Female,31,3,0
