customerid,churn,age,gender,tenure,numofproducts,estimatedsalary
15749807,0,31,Female,3,2,124202.26
15773876,0,34,Female,3,2,159638.77
15591698,1,49,Female,9,1,171056.65
15712813,1,43,Male,3,3,25333.03
15763898,0,46,Female,3,2,29372.62
15793324,0,32,Male,9,3,38533.79
15757759,1,28,Female,7,3,156122.13
15796230,1,36,Female,2,3,57904.22
15611729,1,39,Male,1,1,31257.1
15709531,0,38,Male,2,1,193214.05
15650751,0,30,Female,6,2,137757.69
15641413,1,49,Female,7,2,13308.2
15753840,1,32,Female,6,1,132861.9
15669994,0,31,Female,1,2,125083.29
15695301,0,44,Male,4,1,12405.2
15792004,0,26,Female,3,2,37697.29
15603035,0,34,Male,3,2,105599.65
15717286,1,40,Female,8,1,142783.98
15577107,1,22,Female,6,3,168412.07
15754747,0,33,Male,9,2,184036.47
15705676,0,35,Female,9,2,48478.47
15751912,0,36,Male,7,2,3896.08
15677336,1,57,Male,1,1,132370.75
15684395,1,45,Female,10,1,128260.86
15659949,0,31,Male,1,2,106534.15
15812422,0,41,Male,2,2,102515.42
15806941,0,60,Male,7,2,83643.87
15637690,1,34,Female,7,1,138906.85
15632882,1,37,Male,1,2,29995.83
15807107,0,32,Male,3,1,164081.42
15661034,1,29,Female,5,1,187976.88
15811958,0,44,Male,2,2,158171.36
15785167,0,29,Male,4,2,155711.64
15646720,1,55,Female,7,3,85890.75
15658614,0,38,Female,7,2,83844.79
15704657,1,39,Male,3,1,41777.9
15567147,0,40,Male,4,2,81908.09
15701319,1,37,Female,6,2,139377.24
15745266,1,55,Male,6,1,73562.05
15650437,0,32,Male,8,2,165786.1
15764314,0,36,Male,2,2,174921.91
15612594,0,25,Male,3,2,120790.02
15593501,0,36,Female,5,2,56092.51
15804150,0,34,Male,3,2,158816.03
15649297,0,62,Female,4,2,125660.99
15641110,0,41,Male,0,1,128400.62
15660608,0,44,Male,8,1,107181.22
15806570,1,53,Female,4,1,77203.72
15715345,0,25,Male,6,2,129740.11
15755521,1,48,Female,0,2,187604.97
15579074,0,38,Male,10,1,184754.26
15641158,1,32,Male,3,1,63981.37
15752507,1,60,Male,9,1,192831.67
15597983,0,69,Male,10,1,70849.47
15586069,0,30,Female,0,1,27914.95
15655082,1,48,Female,4,3,173568.3
15720155,1,29,Male,6,1,9324.31
15582116,1,45,Female,7,2,26628.88
15749365,0,34,Female,8,2,145601.8
15632069,0,39,Male,8,2,144496.07
15663134,1,58,Male,1,2,11779.98
15766683,1,36,Male,6,1,83983.39
15707219,0,28,Female,4,2,123318.37
15709232,0,47,Female,5,2,65481.86
15801351,0,40,Male,3,2,47728.0
15578747,0,26,Male,5,1,59195.05
15675626,0,28,Male,2,1,98060.51
15583736,0,36,Male,4,2,90106.94
15590011,0,38,Male,9,1,13549.34
15609913,0,46,Female,9,1,113436.08
15719479,0,56,Female,7,2,42442.21
15575147,1,22,Male,9,1,68297.61
15597309,0,36,Male,7,2,80134.65
15648367,0,29,Female,6,2,96051.1
15758031,0,38,Male,3,1,80682.35
15751771,0,32,Male,2,1,111149.98
15689288,0,26,Female,5,2,182612.38
15731026,0,39,Female,2,2,109201.43
15775809,0,26,Female,6,1,151146.67
15743076,0,29,Male,9,1,93901.61
15658258,0,43,Male,6,1,36342.79
15756321,1,52,Female,5,1,98302.57
15706799,1,44,Male,4,1,84972.9
15775703,1,26,Male,2,1,108747.12
15642636,0,29,Male,9,1,21862.19
15704651,0,26,Male,1,2,121551.93
15806771,1,40,Female,0,2,177065.24
15566735,0,36,Female,2,2,140460.01
15681671,0,28,Male,2,2,35337.31
15775949,0,38,Female,7,1,193502.93
15586752,0,33,Male,8,1,32174.03
15582519,1,47,Male,6,1,5811.9
15658233,0,41,Female,5,1,149593.61
15755330,1,41,Male,7,1,37439.9
15605072,1,43,Female,3,1,142763.51
15617538,0,40,Male,7,2,45038.74
15591428,0,29,Male,9,2,172097.4
15692142,1,48,Female,7,1,180344.69
15692931,0,22,Male,2,1,37392.56
15781127,0,33,Female,8,1,36864.05
15677136,0,23,Female,5,2,132418.59
15677828,0,34,Female,4,2,60894.26
15567897,0,23,Male,5,1,143913.33
15793641,0,70,Female,3,2,172240.27
15678333,0,26,Female,7,2,86619.77
15630511,0,33,Female,6,2,164074.89
15792627,0,33,Female,5,1,69039.43
15717191,1,49,Male,1,2,132468.76
15625716,0,33,Female,9,1,65316.5
15710053,0,44,Female,5,2,57164.19
15580043,0,22,Female,8,1,34397.08
15601410,1,46,Female,1,3,177431.59
15684669,1,41,Female,9,1,142009.46
15619083,0,35,Female,6,2,80618.47
15692207,0,53,Female,6,2,124218.27
15730705,0,37,Male,9,1,85286.3
15749688,0,32,Male,8,2,40889.14
15728542,0,71,Female,4,2,107236.87
15760063,0,23,Male,7,2,168085.97
15658982,1,28,Female,5,3,146663.43
15758769,0,44,Female,7,1,4791.8
15778481,0,59,Male,1,1,120819.58
15661162,1,49,Male,2,1,114539.67
15568164,0,34,Female,4,2,154000.99
15601569,1,40,Female,2,1,137980.58
15772383,0,36,Male,9,1,83343.73
15667456,0,62,Male,3,2,82195.15
15672983,0,27,Female,5,2,149550.95
15799534,0,71,Male,5,2,197688.5
15582847,0,26,Male,0,2,72929.96
15612478,1,51,Male,10,3,171045.35
15709621,0,31,Male,3,2,27731.05
15802009,0,33,Female,6,2,126131.9
15698816,0,33,Female,4,1,103931.49
15574830,1,58,Male,2,2,147635.33
15603082,0,51,Male,9,2,61961.57
15685947,1,42,Male,0,2,125435.47
15643048,0,66,Male,0,2,42240.54
15807568,0,50,Male,2,2,57942.88
15597591,0,29,Male,5,1,153419.62
15747558,0,38,Female,10,2,189727.12
15756655,0,34,Female,2,2,165385.55
15589949,0,34,Male,9,1,19687.99
15601012,1,60,Female,3,1,39473.63
15724269,0,25,Male,7,2,144723.38
15567506,1,40,Female,6,2,194895.57
15791877,0,34,Male,0,2,77271.91
15794360,1,70,Female,5,2,105096.82
15686538,0,41,Female,7,2,176780.39
15585985,1,48,Male,5,1,153786.46
15699257,0,42,Male,2,2,43612.06
15804104,0,28,Male,9,2,79479.74
15727619,1,46,Female,9,3,92320.37
15740237,0,36,Male,2,1,193201.86
15801436,1,42,Male,4,1,126353.13
15705735,0,43,Male,3,2,135008.92
15649359,0,36,Male,1,2,17135.6
15624892,0,37,Male,7,2,60651.77
15784918,0,35,Male,2,2,188343.05
15584785,0,37,Male,2,1,23291.83
15797197,0,29,Male,6,2,64443.75
15574858,0,37,Male,8,2,287.99
15794101,0,48,Female,2,2,137961.41
15743245,1,42,Male,3,1,72169.95
15791535,0,28,Male,5,1,39608.58
15605215,0,48,Male,9,2,175458.21
15771749,0,38,Female,5,2,89524.83
15616833,0,27,Male,2,2,13221.25
15750728,0,42,Female,2,1,102889.34
15769353,1,40,Female,8,1,166468.21
15770091,0,28,Male,9,2,27149.27
15716420,0,39,Male,5,1,59601.15
15740602,0,27,Female,4,1,22026.18
15796071,0,29,Male,7,1,153059.62
15811389,0,35,Female,0,2,167313.07
15783875,0,34,Female,4,2,12833.96
15671800,0,20,Male,8,2,197582.79
15677288,1,50,Male,3,1,4033.39
15633525,0,29,Male,7,2,125877.22
15634606,0,52,Male,1,2,176913.42
15579207,0,37,Male,3,1,105476.65
15619892,0,18,Male,8,2,59172.42
15567778,1,54,Female,1,1,108731.02
15711750,0,34,Female,6,2,175310.38
15751084,0,29,Female,8,1,38170.04
15768945,0,27,Male,1,1,105887.04
15586931,0,39,Male,3,1,95625.03
15636353,0,35,Male,4,2,9541.15
15623858,0,45,Male,9,1,148516.79
15703354,0,33,Female,2,1,113907.8
15663987,1,30,Male,1,3,164647.72
15780805,1,35,Female,2,2,98621.04
15768566,0,34,Male,8,2,37479.97
15643229,0,31,Female,6,2,15846.42
15754940,1,43,Male,2,1,5104.08
15676576,0,43,Female,8,1,61937.6
15800068,0,46,Female,6,2,170008.74
15648030,0,33,Female,5,2,165000.68
15668594,0,25,Female,1,1,76197.05
15728709,0,40,Male,7,2,118045.98
15724181,0,47,Male,5,2,157360.9
15647546,0,40,Female,8,2,196226.38
15702601,1,30,Male,4,2,44384.57
15567725,0,46,Female,7,2,72993.65
15674179,0,34,Male,7,1,124571.09
15686957,0,35,Male,2,2,43640.16
15607690,0,47,Male,2,2,31121.42
15806546,0,46,Male,4,1,22372.78
15632850,0,37,Male,8,2,170338.35
15709016,1,47,Female,1,1,158845.49
15638068,0,32,Male,7,2,67926.18
15749345,0,22,Female,1,1,194783.12
15791321,0,58,Female,4,1,176036.01
15699095,1,24,Female,3,1,198826.03
15638329,0,25,Male,1,1,168683.57
15575445,0,41,Male,10,1,6936.27
15752622,0,32,Female,7,1,179230.23
15774507,0,39,Female,5,1,103421.91
15570857,0,39,Female,0,2,147578.26
15599386,0,28,Male,5,1,130504.49
15744913,0,36,Male,10,1,16149.13
15647292,1,63,Male,7,1,118862.08
15728838,1,45,Male,1,1,143397.14
15584704,0,48,Male,10,1,137959.0
15749068,1,40,Female,9,1,93702.96
15622985,1,39,Female,4,1,172939.3
15587676,0,30,Male,9,1,108162.13
15779496,0,64,Male,0,2,35896.09
15733460,0,36,Male,9,2,104852.6
15711457,0,28,Female,7,1,188850.89
15795290,0,42,Female,2,1,28615.8
15611223,0,38,Female,10,2,172001.44
15794159,0,26,Female,8,1,60116.57
15780677,0,59,Female,4,2,170528.63
15690175,0,45,Male,0,2,189683.7
15722599,0,37,Female,9,2,49734.94
15569976,1,65,Male,1,1,121529.59
15707011,0,47,Male,10,1,71071.47
15702277,0,34,Male,4,1,142995.32
15801915,0,31,Female,6,1,13054.25
15580213,0,43,Female,2,2,89402.54
15637947,0,32,Male,1,1,111241.37
15715888,0,38,Female,2,1,119638.85
15732967,0,19,Male,6,2,151581.79
15737047,1,45,Female,6,1,73881.68
15694039,0,46,Female,9,2,176902.83
15649457,0,41,Male,2,2,7034.94
15742809,0,29,Female,7,1,122547.58
15637829,0,34,Female,7,2,161559.12
15633194,1,41,Female,10,4,137510.41
15611635,0,39,Female,6,1,185366.56
15638774,0,40,Female,9,2,182224.14
15722037,0,36,Male,7,1,42581.04
15672930,0,37,Male,9,2,31921.95
15668774,1,23,Female,5,1,102460.84
15780966,0,32,Female,2,2,109681.29
15659694,1,53,Female,3,2,106345.05
15624424,0,49,Female,1,2,102472.9
15708713,0,35,Male,3,2,36249.76
15755405,1,43,Male,9,1,32996.89
15647570,0,45,Male,8,1,195123.94
15684348,0,63,Male,8,2,57014.43
15702541,1,59,Female,2,1,159483.76
15646942,0,39,Female,7,2,100929.59
15748920,0,49,Female,8,2,12513.07
15694581,0,42,Male,5,2,74900.9
15643215,0,38,Male,2,2,137111.89
15649060,0,31,Female,3,2,60212.51
15774258,0,40,Male,1,2,187343.4
15731553,0,23,Male,8,2,183284.53
15617029,0,30,Female,1,2,8125.39
15780716,0,39,Male,3,2,103220.56
15577018,0,26,Female,2,1,96885.19
15809515,0,32,Male,1,1,8877.06
15789924,0,39,Female,4,1,147530.06
15725076,0,27,Female,6,2,33389.42
15672481,0,37,Male,6,2,45309.24
15574115,0,41,Female,6,2,35230.61
15661830,0,36,Female,6,2,59816.41
15665879,0,40,Female,8,2,69080.46
15673820,0,33,Male,7,2,143450.61
15747772,0,36,Male,9,2,40774.01
15666197,0,38,Female,8,1,99377.27
15773639,0,35,Male,4,1,133617.43
15581893,1,43,Male,1,1,101495.0
15672447,1,40,Male,7,1,119333.95
15777830,0,42,Female,4,2,167682.37
15713890,0,44,Male,3,2,152884.85
15577598,0,23,Male,4,2,70400.86
15786042,0,44,Female,2,2,65413.41
15753462,0,30,Male,2,2,182728.8
15759690,0,42,Male,4,2,81442.6
15801414,0,35,Female,2,2,144251.38
15656141,0,39,Male,5,1,40207.06
15608701,1,29,Male,3,1,54530.51
15582892,1,46,Male,2,1,32683.88
15632967,0,34,Male,3,2,104703.96
15587573,0,27,Male,4,2,26907.43
15654891,0,30,Male,6,2,180591.32
15611365,0,32,Female,9,1,60905.51
15749103,1,47,Female,4,1,47777.15
15810203,0,44,Female,6,2,108222.68
15813660,0,40,Male,2,1,3554.63
15605673,0,29,Female,8,2,78616.92
15669282,0,20,Female,10,1,100566.81
15792726,0,25,Female,8,2,183259.35
15593241,0,43,Male,3,2,159131.21
15683053,1,48,Female,2,1,160976.85
15632736,0,30,Female,3,2,42933.26
15731865,0,27,Male,1,2,91291.2
15760450,0,43,Male,1,2,52471.36
15787204,0,43,Female,1,1,108804.28
15650454,0,57,Male,5,2,122449.18
15573730,0,42,Male,6,2,41682.3
15705050,0,30,Male,9,2,148887.69
15791342,0,31,Male,1,1,137784.25
15684316,1,43,Male,9,2,190573.91
15700540,0,38,Female,2,1,102076.03
15770631,0,25,Male,5,1,56307.51
15790594,0,27,Female,6,2,49775.58
15604020,0,36,Female,4,1,4395.45
15637599,1,44,Female,4,1,28461.29
15736578,0,39,Male,1,1,28184.7
15666332,0,48,Female,2,2,3149.1
15727291,0,40,Female,1,2,194273.12
15785920,0,35,Male,1,2,148537.07
15658987,0,46,Female,4,2,116378.31
15687719,0,37,Female,5,2,6761.84
15799641,0,39,Male,2,2,81995.92
15758702,0,55,Female,8,2,14392.68
15689526,1,35,Female,9,2,468.94
15586848,0,38,Male,1,2,122379.54
15707637,1,56,Female,1,1,13228.93
15719426,1,67,Male,8,2,154002.02
15639265,0,54,Male,7,1,112777.38
15576124,0,41,Male,1,1,128528.83
15757829,0,40,Female,10,2,170122.22
15633227,0,28,Female,9,1,2803.89
15753092,1,35,Male,5,1,181918.26
15782939,1,42,Male,4,1,115241.96
15746338,0,40,Female,2,2,129956.13
15590676,0,34,Male,1,1,45858.49
15599329,1,49,Female,7,4,131083.56
15783097,0,27,Male,6,1,46422.46
15597885,0,43,Male,6,2,57675.88
15597467,0,71,Female,8,2,169741.96
15724764,0,42,Female,10,2,26022.37
15778418,1,40,Male,9,1,125334.16
15684769,0,67,Male,10,1,21343.74
15756167,0,43,Female,5,1,139971.01
15632439,0,39,Female,4,2,47455.82
15755138,0,32,Female,8,2,55593.8
15659092,1,50,Female,5,2,191756.54
15742116,0,48,Female,9,2,76373.38
15801994,0,31,Male,9,2,169278.51
15647572,0,34,Male,0,1,136909.88
15644551,0,37,Female,3,2,54865.92
15709135,0,30,Male,7,2,156529.44
15684469,0,32,Male,2,1,113482.2
15627637,0,23,Male,8,2,63446.47
15667093,0,37,Male,2,1,13624.02
15690589,0,37,Male,9,1,148814.54
15595350,0,31,Female,3,2,65567.91
15777586,0,42,Female,2,2,6409.55
15804064,0,35,Female,2,1,126997.53
15717770,1,55,Female,7,1,171762.87
15754443,1,35,Female,9,1,129031.19
15776939,0,48,Female,3,2,182691.31
15713517,0,39,Male,6,2,12351.01
15683522,0,37,Female,2,1,135123.96
15673995,0,65,Female,9,1,181490.42
15771054,0,35,Male,5,2,186490.37
15578788,0,40,Male,6,2,41248.8
15737408,0,41,Female,6,1,116267.28
15750837,0,41,Male,0,1,9201.53
15576022,0,38,Male,5,2,80630.32
15635502,0,44,Male,2,1,159165.7
15627298,1,37,Male,7,2,86490.09
15811415,0,44,Female,6,2,197572.41
15645059,0,28,Female,8,2,105159.89
15689671,0,27,Male,4,1,40807.26
15718667,0,35,Male,7,1,143.34
15803202,1,51,Male,10,1,125823.79
15593683,0,30,Female,8,2,138465.7
15703394,0,27,Male,3,2,44008.91
15570289,1,43,Male,8,1,66893.28
15567437,0,30,Female,7,1,76503.06
15711687,0,41,Male,4,1,56784.11
15656592,0,48,Male,8,2,175657.55
15634373,0,30,Male,5,2,105155.66
15769125,0,41,Female,10,2,47468.56
15711386,0,29,Female,6,2,64729.51
15714241,1,42,Male,9,1,101108.85
15642530,1,47,Female,10,1,140938.95
15713599,0,30,Male,10,1,37662.49
15744770,0,44,Male,2,2,86414.41
15780498,0,34,Male,3,1,41820.65
15624397,0,43,Male,8,1,127734.16
15615219,0,59,Male,5,1,123872.0
15570908,0,29,Female,7,1,113050.92
15762855,0,23,Female,8,2,131389.39
15661827,0,45,Female,4,2,26589.56
15746035,0,25,Male,9,2,195463.35
15691906,1,49,Female,5,2,108876.75
15793424,0,28,Female,8,2,136054.45
15577905,0,34,Male,8,2,182262.66
15667216,0,29,Female,10,2,129209.09
15673971,1,44,Female,6,1,64853.51
15701238,0,47,Male,1,2,148989.15
15644849,0,32,Female,2,1,71047.51
15635531,0,30,Female,8,2,185341.63
15632263,0,30,Male,5,1,137793.35
15720110,0,32,Male,2,1,198317.23
15619045,0,43,Female,4,2,162137.5
15697510,1,52,Female,7,1,109688.82
15784923,1,37,Female,3,1,36320.87
15567383,0,44,Female,2,2,31384.86
15732621,0,34,Male,10,1,114083.73
15757981,0,66,Male,8,1,163331.65
15727819,0,34,Female,10,1,50777.77
15738088,1,63,Male,10,2,30772.86
15765173,1,60,Female,3,1,113796.15
15665159,1,61,Male,0,2,188729.08
15618203,0,51,Male,8,2,86701.4
15791452,0,39,Male,1,2,153129.22
15638159,0,36,Female,6,1,19825.09
15585466,0,29,Male,10,2,12186.83
15677310,1,62,Male,5,1,86920.97
15646262,0,31,Male,7,1,35408.77
15656901,0,59,Male,8,2,165576.55
15621093,0,31,Male,4,2,48226.76
15592123,0,30,Male,6,2,199454.37
15589200,0,34,Male,9,2,118749.58
15602934,0,33,Female,6,2,151623.91
15812720,0,37,Male,10,2,172097.95
15695383,0,44,Male,9,2,87677.15
15723064,0,24,Male,1,2,21858.28
15761606,0,37,Female,9,1,123866.28
15650322,0,34,Female,3,1,74694.41
15669782,1,39,Male,9,1,16770.31
15751628,0,60,Male,7,1,49424.6
15809057,0,27,Female,6,2,172031.22
15617052,1,34,Male,9,1,183021.06
15590810,1,41,Female,9,1,73979.85
15801293,0,27,Male,1,2,26265.18
15770968,0,19,Female,8,2,24857.25
15572356,0,73,Male,1,1,167969.15
15603247,0,35,Female,1,1,189307.7
15619116,0,36,Female,2,2,99770.3
15691792,0,35,Male,8,1,119712.78
15783276,0,25,Female,9,2,168607.74
15766137,0,34,Male,2,2,83087.13
15574554,0,66,Male,8,2,130664.79
15578671,1,29,Female,1,1,133267.69
15716608,1,38,Male,2,3,67029.82
15690670,0,33,Male,2,2,141031.08
15630466,0,45,Male,8,1,125110.02
15630349,0,23,Male,5,2,117832.39
15803801,0,34,Male,4,2,198817.72
15647890,0,37,Male,9,1,146411.6
15606115,1,52,Female,6,1,131312.56
15714642,0,40,Female,7,1,141652.2
15741181,0,41,Male,6,1,64477.25
15773973,0,41,Male,2,2,191215.61
15758546,0,39,Male,8,2,37090.44
15598940,0,38,Male,6,2,57517.71
15669783,1,60,Female,3,2,63241.21
15624993,1,36,Female,7,1,44567.83
15760568,0,38,Female,5,2,135337.11
15699047,0,21,Female,9,2,33964.03
15616168,0,35,Female,7,1,61623.19
15773146,0,26,Male,3,2,168989.77
15770375,0,26,Female,8,1,74425.41
15589725,0,51,Female,4,2,178929.84
15710034,1,43,Male,1,2,101382.86
15800806,0,31,Male,7,2,180769.55
15570485,0,40,Male,4,1,92378.54
15575391,0,37,Female,3,2,38252.25
15790750,0,36,Male,10,1,146111.35
15714832,0,36,Male,9,1,72350.17
15619953,0,42,Female,6,1,48242.38
15673929,0,64,Male,4,2,148305.82
15578835,0,50,Female,1,1,8270.06
15752388,0,35,Female,6,2,41549.64
15797081,1,49,Female,9,2,138656.81
15570194,0,29,Male,5,2,12510.53
15580149,0,41,Male,7,2,43889.41
15777708,0,38,Female,3,2,192800.25
15769955,0,40,Female,1,2,75762.0
15810444,1,39,Female,6,1,9854.72
15645593,0,41,Female,2,1,115724.78
15765345,0,35,Male,4,2,106303.4
15760873,0,50,Male,7,1,183868.01
15794178,0,34,Male,3,1,153895.46
15589361,0,34,Male,9,1,66695.71
15662483,0,43,Male,7,2,173851.11
15809736,1,46,Male,2,1,177423.02
15731148,1,33,Male,0,1,109096.71
15774328,0,40,Male,1,2,166656.18
15646969,0,33,Male,2,2,176921.0
15718769,0,36,Male,1,1,98413.1
15610226,0,27,Female,9,2,77500.81
15616270,0,42,Male,4,1,119747.08
15790717,0,35,Male,7,2,160387.98
15635703,0,39,Female,1,1,193715.0
15616365,0,53,Female,2,2,28045.77
15630244,0,40,Male,10,2,150757.35
15734714,0,29,Female,3,1,82252.28
15721433,0,38,Female,4,2,154395.56
15590201,1,50,Female,5,4,83866.35
15590828,0,42,Male,7,1,39830.1
15752097,0,38,Male,8,1,12429.22
15800031,1,43,Male,3,1,18772.5
15630857,0,39,Female,6,2,9574.83
15689953,0,43,Male,10,1,188486.94
15759733,0,26,Female,5,2,64716.08
15810826,0,36,Male,6,2,84749.96
15668009,0,37,Male,1,2,180551.76
15743456,0,32,Female,10,2,60907.49
15725762,0,24,Male,4,1,174107.04
15761713,0,43,Female,7,1,110405.9
15769246,1,59,Male,2,1,187636.06
15781129,1,38,Male,8,2,66580.13
15599124,0,29,Female,5,2,178779.52
15639004,0,72,Male,2,2,70783.61
15810995,0,34,Male,3,1,46772.36
15653773,0,38,Female,7,1,163327.27
15708357,0,38,Female,8,1,103760.53
15733597,0,41,Female,0,2,107839.03
15789560,1,42,Male,8,1,32900.41
15699524,0,30,Female,3,1,193984.6
15626475,0,30,Male,2,2,140889.32
15810839,0,34,Male,0,1,125646.82
15684318,0,50,Female,6,2,20344.02
15768120,0,36,Male,9,2,174268.87
15712807,1,46,Male,3,1,108500.66
15696371,0,24,Female,1,1,83247.14
15675794,1,47,Male,9,1,121840.2
15774277,0,43,Male,2,2,132908.07
15603764,1,49,Male,4,1,100075.1
15618647,0,29,Male,1,1,119327.75
15614643,0,39,Female,2,2,136737.13
15707696,0,28,Female,5,2,22356.97
15749583,1,38,Female,2,3,10137.34
15815125,0,45,Male,4,2,158379.25
15779620,0,36,Male,1,1,94570.56
15768233,1,37,Male,8,1,980.93
15637788,0,23,Male,3,1,95583.45
15777046,0,39,Female,9,1,86044.98
15788723,1,49,Female,10,2,166236.38
15790489,0,34,Male,5,1,5240.53
15739476,0,32,Female,5,1,150684.23
15612670,0,46,Female,10,2,129508.96
15631222,0,39,Female,2,1,70665.16
15658972,0,40,Female,8,1,102085.35
15724691,0,34,Male,1,2,195052.12
15740442,1,51,Male,8,1,93739.71
15760427,0,40,Male,6,1,65612.12
15677939,0,41,Female,3,2,160095.48
15611599,0,71,Female,2,2,49506.82
15633474,0,51,Male,2,1,92406.22
15671973,0,39,Male,5,2,7415.96
15790019,0,35,Male,9,1,25059.06
15737735,1,40,Male,4,1,116816.54
15661745,0,36,Male,3,1,144078.02
15797065,0,32,Female,0,2,126675.62
15710671,0,34,Male,3,1,183682.09
15656522,0,32,Male,10,1,166850.57
15705085,0,29,Female,9,2,27359.19
15744873,1,48,Female,5,1,101314.65
15781914,0,32,Male,9,2,27979.16
15637354,0,24,Female,7,2,109470.34
15717307,0,31,Male,5,2,93713.13
15746695,0,39,Female,6,1,74870.99
15804962,1,36,Male,1,1,192387.51
15665378,0,46,Female,6,2,73457.55
15757865,0,62,Male,7,2,61120.75
15578787,1,52,Female,4,1,90964.54
15794323,0,32,Male,8,1,116969.73
15697546,0,36,Female,3,2,92118.75
15629519,0,37,Female,1,2,48357.9
15624703,0,35,Male,9,2,197325.4
15570002,1,55,Female,8,4,135853.62
15808566,0,46,Male,2,2,169122.54
15805463,0,32,Male,2,2,164170.46
15709136,0,28,Male,8,2,199909.32
15801605,0,39,Female,0,2,83295.09
15567855,0,29,Female,1,2,39382.06
15675141,0,35,Female,4,1,184748.23
15665759,0,69,Female,5,1,62280.91
15761487,1,55,Female,5,1,196794.11
15700394,1,26,Female,4,2,144682.17
15631162,0,32,Male,10,2,196342.66
15630641,0,37,Female,6,1,41516.44
15585066,1,43,Female,1,1,112026.1
15722991,1,54,Male,9,1,52035.29
15737404,0,31,Male,1,1,185466.85
15722409,0,47,Male,8,1,80149.27
15806420,0,34,Male,9,2,170980.86
15658148,0,38,Male,7,2,185827.74
15810660,0,34,Male,4,2,113407.26
15709780,0,37,Female,9,2,67734.79
15727350,0,37,Female,8,1,3363.36
15752312,0,49,Male,1,2,135757.27
15616745,0,35,Male,2,1,22314.55
15572294,0,28,Male,7,1,129526.57
15674110,0,43,Female,2,1,37266.43
15662501,1,48,Male,3,1,60017.46
15649239,0,46,Male,10,2,153015.42
15700424,0,35,Female,5,1,54209.02
15636388,0,23,Female,7,1,114603.96
15713975,1,47,Female,10,1,165849.49
15592925,1,42,Male,3,3,16392.72
15581626,1,54,Male,8,1,162719.69
15641319,1,50,Male,4,1,107112.25
15723481,0,42,Male,8,2,41823.22
15787825,0,37,Male,6,1,99907.29
15710726,0,52,Male,8,2,178229.04
15627195,0,26,Male,1,2,22095.73
15657957,1,26,Female,8,1,197861.16
15676117,0,44,Male,9,1,138328.24
15607874,0,38,Male,0,1,137276.83
15796993,1,52,Male,1,2,21834.4
15649858,0,37,Male,9,1,119890.86
15811032,0,58,Female,8,1,24564.7
15679963,0,43,Male,8,1,10209.8
15579131,0,25,Male,7,2,83449.65
15572428,0,33,Female,0,1,81508.1
15622461,0,51,Female,7,2,32626.21
15636105,0,61,Male,2,2,43982.41
15583849,0,40,Male,3,2,124874.23
15718780,0,32,Female,4,1,118324.75
15739271,0,33,Male,2,1,22113.93
15697129,0,43,Female,1,2,31962.77
15763415,0,41,Male,0,1,105746.94
15796617,0,29,Male,2,2,39925.52
15626628,0,31,Female,2,2,127630.88
15765857,0,41,Male,2,1,28778.98
15742511,0,35,Male,3,1,10008.68
15786433,0,35,Female,3,2,24482.16
15685805,0,35,Female,6,2,98618.79
15627971,0,32,Female,8,1,16281.94
15783025,0,37,Male,3,2,121239.65
15726289,0,25,Male,0,1,42669.37
15802118,0,41,Male,7,1,164924.11
15607990,0,43,Male,6,1,157337.29
15695932,0,36,Male,5,1,153831.6
15812279,0,37,Male,5,2,168781.8
15687558,0,31,Female,10,1,168469.65
15729065,0,28,Male,2,2,170829.87
15698902,1,42,Female,1,1,86207.49
15570192,0,40,Female,8,1,61164.45
15809265,0,35,Female,4,1,133287.73
15745201,0,43,Female,4,2,77128.23
15580623,0,28,Male,8,2,77660.03
15578156,0,32,Male,5,1,56897.1
15631063,0,33,Female,2,2,72945.32
15692577,0,38,Female,10,1,45418.12
15810910,0,38,Female,9,2,158527.45
15723217,0,37,Male,9,1,111312.96
15733111,0,32,Male,6,1,138759.15
15610727,0,36,Male,7,1,190588.59
15792720,0,33,Male,6,1,79099.64
15723153,0,33,Male,3,2,138613.21
15802823,0,38,Female,7,2,194230.82
15756118,0,20,Male,8,1,110252.53
15684934,0,31,Male,9,2,106117.3
15776936,1,40,Male,7,1,169642.13
15729087,0,54,Male,9,2,116179.92
15786463,1,59,Female,8,2,91.75
15717498,0,42,Male,6,2,187839.9
15718406,0,41,Male,3,2,121098.65
15799468,0,34,Female,3,1,30972.06
15626383,0,60,Male,7,1,30314.04
15597385,0,41,Male,5,2,14479.29
15570271,0,31,Male,6,1,196395.25
15690330,0,40,Female,8,1,19512.38
15680611,0,67,Male,9,3,72318.77
15810227,0,34,Male,2,2,96615.23
15807194,0,34,Male,5,2,30772.22
15712199,0,61,Female,2,2,161217.18
15694995,0,23,Male,2,2,66795.78
15723400,0,28,Male,4,2,123969.64
15654772,1,47,Female,6,2,13783.77
15574743,0,29,Male,2,1,168924.41
15807593,0,36,Female,7,1,134778.01
15686718,0,37,Male,9,1,119782.89
15695299,0,45,Female,2,1,52167.97
15722701,0,18,Male,1,1,167689.56
15799635,1,51,Male,2,1,140800.66
15742323,0,39,Male,7,2,19823.02
15658435,0,27,Female,5,2,72969.9
15586029,0,34,Male,2,2,143711.02
15772337,1,49,Female,0,1,180862.26
15807555,0,45,Male,2,2,125658.28
15603378,0,36,Female,3,1,125870.5
15792862,1,41,Male,1,1,15126.32
15657349,1,50,Female,8,1,22457.25
